Dot Point Measurements																									
																									
"Generated: Tuesday, June 28, 2022 18:32:22"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
Huon_19_4_1279.png	0		406	1724			19_4										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_19_4_1279.png	0		674	1724			19_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_19_4_1279.png	0		941	1724			19_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_19_5_1262.png	0		139	196			19_5										Open Water			Open					100
Huon_19_5_1262.png	0		406	196			19_5										Open Water			Open					89.9
Huon_19_5_1262.png	0		674	196			19_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_19_5_1262.png	0		941	196			19_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_19_5_1262.png	0		139	578			19_5										Open Water			Open					64.2
Huon_19_5_1262.png	0		406	578			19_5										Open Water			Open					46.9
Huon_19_5_1262.png	0		674	578			19_5										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_19_5_1262.png	0		941	578			19_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_19_5_1262.png	0		139	960			19_5										Open Water			Open					46.5
Huon_19_5_1262.png	0		406	960			19_5										Open Water			Open					15.5
Huon_19_5_1262.png	0		674	960			19_5										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_19_5_1262.png	0		941	960			19_5										Invertebrate Complex	Complex 3		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.5
Huon_19_5_1262.png	0		139	1342			19_5										Open Water			Open					64.2
Huon_19_5_1262.png	0		406	1342			19_5										Open Water			Open					46.9
Huon_19_5_1262.png	0		674	1342			19_5										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_19_5_1262.png	0		941	1342			19_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_19_5_1262.png	0		139	1724			19_5										Open Water			Open					100
Huon_19_5_1262.png	0		406	1724			19_5										Open Water			Open					89.9
Huon_19_5_1262.png	0		674	1724			19_5										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_19_5_1262.png	0		941	1724			19_5										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_19_6_1260.png	0		139	196			19_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_19_6_1260.png	0		406	196			19_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_19_6_1260.png	0		674	196			19_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_19_6_1260.png	0		941	196			19_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_19_6_1260.png	0		139	578			19_6										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_19_6_1260.png	0		406	578			19_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_19_6_1260.png	0		674	578			19_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_19_6_1260.png	0		941	578			19_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_19_6_1260.png	0		139	960			19_6										Open Water			Open					46.5
Huon_19_6_1260.png	0		406	960			19_6										Open Water			Open					15.5
Huon_19_6_1260.png	0		674	960			19_6										Open Water			Limited					15.5
Huon_19_6_1260.png	0		941	960			19_6										Open Water			Limited					46.5
Huon_19_6_1260.png	0		139	1342			19_6										Open Water			Open					64.2
Huon_19_6_1260.png	0		406	1342			19_6										Open Water			Open					46.9
Huon_19_6_1260.png	0		674	1342			19_6										Open Water			Open					46.9
Huon_19_6_1260.png	0		941	1342			19_6										Open Water			Open					64.2
Huon_19_6_1260.png	0		139	1724			19_6										Open Water			Open					100
Huon_19_6_1260.png	0		406	1724			19_6										Open Water			Open					89.9
Huon_19_6_1260.png	0		674	1724			19_6										Open Water			Open					89.9
Huon_19_6_1260.png	0		941	1724			19_6										Open Water			Open					100
Huon_1_1_1276.png	0		139	196			1_1										Open Water			Open					100
Huon_1_1_1276.png	0		406	196			1_1										Open Water			Open					89.9
Huon_1_1_1276.png	0		674	196			1_1										Invertebrate Complex	Complex 3		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_1_1_1276.png	0		941	196			1_1										Invertebrate Complex	Complex 1		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
Huon_1_1_1276.png	0		139	578			1_1										Open Water			Open					64.2
Huon_1_1_1276.png	0		406	578			1_1										Open Water			Open					46.9
Huon_1_1_1276.png	0		674	578			1_1										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_1_1_1276.png	0		941	578			1_1										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_1_1_1276.png	0		139	960			1_1										Open Water			Open					46.5
Huon_1_1_1276.png	0		406	960			1_1										Open Water			Open					15.5
Huon_1_1_1276.png	0		674	960			1_1										Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_1_1_1276.png	0		941	960			1_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_1_1_1276.png	0		139	1342			1_1										Open Water			Open					64.2
Huon_1_1_1276.png	0		406	1342			1_1										Open Water			Open					46.9
Huon_1_1_1276.png	0		674	1342			1_1										Invertebrate Complex	Complex 3		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_1_1_1276.png	0		941	1342			1_1										Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.2
Huon_1_1_1276.png	0		139	1724			1_1										Open Water			Open					100
Huon_1_1_1276.png	0		406	1724			1_1										Open Water			Open					89.9
Huon_1_1_1276.png	0		674	1724			1_1										Invertebrate Complex	Complex 3		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_1_1_1276.png	0		941	1724			1_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_1_2_1280.png	0		139	196			1_2										Open Water			Open					100
Huon_1_2_1280.png	0		406	196			1_2										Open Water			Open					89.9
Huon_1_2_1280.png	0		674	196			1_2										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_1_2_1280.png	0		941	196			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_1_2_1280.png	0		139	578			1_2										Open Water			Open					64.2
Huon_1_2_1280.png	0		406	578			1_2										Open Water			Open					46.9
Huon_1_2_1280.png	0		674	578			1_2										Unconsolidated	Sand / mud (coarse sand)		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001014			46.9
Huon_1_2_1280.png	0		941	578			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_1_2_1280.png	0		139	960			1_2										Open Water			Open					46.5
Huon_1_2_1280.png	0		406	960			1_2										Open Water			Open					15.5
Huon_1_2_1280.png	0		674	960			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			15.5
Huon_1_2_1280.png	0		941	960			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_1_2_1280.png	0		139	1342			1_2										Open Water			Open					64.2
Huon_1_2_1280.png	0		406	1342			1_2										Open Water			Open					46.9
Huon_1_2_1280.png	0		674	1342			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_1_2_1280.png	0		941	1342			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_1_2_1280.png	0		139	1724			1_2										Open Water			Open					100
Huon_1_2_1280.png	0		406	1724			1_2										Open Water			Open					89.9
Huon_1_2_1280.png	0		674	1724			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_1_2_1280.png	0		941	1724			1_2										Unconsolidated	Sand / mud (coarse sand)		Limited	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
Huon_1_3_1278.png	0		139	196			1_3										Open Water			Open					100
Huon_1_3_1278.png	0		406	196			1_3										Open Water			Open					89.9
Huon_1_3_1278.png	0		674	196			1_3										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			89.9
Huon_1_3_1278.png	0		941	196			1_3										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_1_3_1278.png	0		139	578			1_3										Open Water			Open					64.2
Huon_1_3_1278.png	0		406	578			1_3										Open Water			Open					46.9
Huon_1_3_1278.png	0		674	578			1_3										Invertebrate Complex	Complex 3		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_1_3_1278.png	0		941	578			1_3										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_1_3_1278.png	0		139	960			1_3										Open Water			Open					46.5
Huon_1_3_1278.png	0		406	960			1_3										Open Water			Open					15.5
Huon_1_3_1278.png	0		674	960			1_3										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_1_3_1278.png	0		941	960			1_3										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.5
Huon_1_3_1278.png	0		139	1342			1_3										Open Water			Open					64.2
Huon_1_3_1278.png	0		406	1342			1_3										Open Water			Open					46.9
Huon_1_3_1278.png	0		674	1342			1_3										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_1_3_1278.png	0		941	1342			1_3										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.2
Huon_1_3_1278.png	0		139	1724			1_3										Open Water			Open					100
Huon_1_3_1278.png	0		406	1724			1_3										Open Water			Open					89.9
Huon_1_3_1278.png	0		674	1724			1_3										Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_1_3_1278.png	0		941	1724			1_3										Invertebrate Complex	Complex 1		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
Huon_1_4_1260.png	0		139	196			1_4										Open Water			Open					100
Huon_1_4_1260.png	0		406	196			1_4										Open Water			Open					89.9
Huon_1_4_1260.png	0		674	196			1_4										Open Water			Open					89.9
Huon_1_4_1260.png	0		941	196			1_4										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				100
Huon_1_4_1260.png	0		139	578			1_4										Open Water			Open					64.2
Huon_1_4_1260.png	0		406	578			1_4										Open Water			Open					46.9
Huon_1_4_1260.png	0		674	578			1_4										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_1_4_1260.png	0		941	578			1_4										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				64.2
Huon_1_4_1260.png	0		139	960			1_4										Open Water			Open					46.5
Huon_1_4_1260.png	0		406	960			1_4										Open Water			Open					15.5
Huon_1_4_1260.png	0		674	960			1_4										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_1_4_1260.png	0		941	960			1_4										Invertebrate Complex	Complex 2		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.5
